2022-04-01 06:11:00,454.4200,454.4700,454.4000,454.4000,1600
2022-04-01 06:12:00,454.3300,454.3600,454.3200,454.3600,700
2022-04-01 06:13:00,454.3500,454.3500,454.3500,454.3500,400
2022-04-01 06:16:00,454.3900,454.3900,454.3900,454.3900,236
2022-04-01 06:17:00,454.3900,454.3900,454.3900,454.3900,100
2022-04-01 06:20:00,454.3500,454.3500,454.3500,454.3500,200
2022-04-01 06:21:00,454.3900,454.3900,454.3800,454.3900,901
2022-04-01 06:22:00,454.3100,454.3400,454.3100,454.3400,201
2022-04-01 06:23:00,454.3100,454.3100,454.2800,454.2800,400
2022-04-01 06:24:00,454.3600,454.3600,454.3600,454.3600,2500
2022-04-01 06:25:00,454.3300,454.3800,454.3300,454.3800,400
2022-04-01 06:26:00,454.4200,454.4200,454.3600,454.3600,200
2022-04-01 06:27:00,454.4000,454.4000,454.4000,454.4000,300
2022-04-01 06:28:00,454.3700,454.3700,454.3700,454.3700,200
2022-04-01 06:31:00,454.3300,454.3300,454.3300,454.3300,100
2022-04-01 06:34:00,454.4500,454.4500,454.4500,454.4500,400
2022-04-01 06:35:00,454.4100,454.4100,454.4000,454.4000,996
2022-04-01 06:36:00,454.4100,454.4100,454.3900,454.3900,392
2022-04-01 06:39:00,454.3100,454.3100,454.2200,454.2200,768
2022-04-01 06:40:00,454.2000,454.2700,454.2000,454.2700,500
2022-04-01 06:41:00,454.2500,454.2500,454.2500,454.2500,100
2022-04-01 06:42:00,454.2200,454.2200,454.2200,454.2200,1000
2022-04-01 06:43:00,454.2400,454.2600,454.2400,454.2600,1208
2022-04-01 06:44:00,454.2500,454.2500,454.1300,454.1300,2100
2022-04-01 06:46:00,454.1400,454.1400,454.1400,454.1400,200
2022-04-01 06:48:00,454.1600,454.1700,454.1100,454.1100,658
2022-04-01 06:49:00,454.0700,454.0700,454.0700,454.0700,400
2022-04-01 06:50:00,454.0300,454.1200,454.0300,454.0500,5900
2022-04-01 06:51:00,454.1100,454.1100,454.0400,454.0400,200
2022-04-01 06:54:00,454.0800,454.0800,454.0800,454.0800,200
2022-04-01 06:55:00,454.0700,454.0700,454.0700,454.0700,150
2022-04-01 06:56:00,454.1000,454.1100,454.0800,454.0800,1400
2022-04-01 06:58:00,454.1100,454.2400,454.1100,454.2400,1099
2022-04-01 06:59:00,454.3100,454.3100,454.3100,454.3100,200
2022-04-01 07:00:00,454.2100,454.3000,454.1100,454.3000,10921
2022-04-01 07:01:00,454.3000,454.3200,454.2900,454.3000,11200
2022-04-01 07:02:00,454.3000,454.3200,454.2700,454.2700,3899
2022-04-01 07:03:00,454.2400,454.2500,454.2400,454.2500,2000
2022-04-01 07:04:00,454.2100,454.2100,454.2100,454.2100,100
2022-04-01 07:05:00,454.2100,454.2500,454.1800,454.2400,6281
2022-04-01 07:06:00,454.2500,454.3400,454.2500,454.3000,17078
2022-04-01 07:07:00,454.3100,454.3100,454.2500,454.2500,2960
2022-04-01 07:08:00,454.2500,454.2500,454.1900,454.2300,1640
2022-04-01 07:09:00,454.2200,454.2300,454.2200,454.2300,1280
2022-04-01 07:10:00,454.2000,454.2300,454.2000,454.2200,3465
2022-04-01 07:11:00,454.1200,454.1200,454.1000,454.1000,600
2022-04-01 07:12:00,454.1000,454.1000,454.0400,454.0800,4800
2022-04-01 07:13:00,454.0800,454.1000,454.0700,454.1000,3950
2022-04-01 07:14:00,454.0800,454.0800,453.9900,453.9900,25085
2022-04-01 07:15:00,454.0100,454.0800,453.9800,454.0800,6413
2022-04-01 07:16:00,454.1000,454.1000,454.0700,454.0900,4510
2022-04-01 07:17:00,454.0500,454.0500,454.0100,454.0100,12718
2022-04-01 07:18:00,454.0900,454.1100,454.0800,454.0800,9372
2022-04-01 07:19:00,454.0700,454.0700,454.0000,454.0000,3696
2022-04-01 07:20:00,454.0200,454.0200,454.0000,454.0000,670
2022-04-01 07:21:00,454.0500,454.0700,454.0200,454.0200,600
2022-04-01 07:22:00,454.0500,454.1600,454.0500,454.1100,4478
2022-04-01 07:24:00,454.1500,454.1500,454.0800,454.0800,1500
2022-04-01 07:25:00,454.0900,454.1000,454.0800,454.1000,1300
2022-04-01 07:26:00,454.1000,454.1300,454.1000,454.1300,1000
2022-04-01 07:27:00,454.0600,454.0600,454.0600,454.0600,100
2022-04-01 07:28:00,454.0310,454.0310,454.0310,454.0310,101
2022-04-01 07:29:00,454.0300,454.0300,454.0300,454.0300,300
2022-04-01 07:30:00,454.0000,454.0300,453.9700,453.9700,2000
2022-04-01 07:31:00,453.9600,453.9600,453.9600,453.9600,25752
2022-04-01 07:32:00,453.9500,453.9500,453.9400,453.9400,500
2022-04-01 07:33:00,453.9400,454.0200,453.9400,454.0200,6744
2022-04-01 07:34:00,454.0100,454.0500,454.0100,454.0300,2547
2022-04-01 07:35:00,454.0100,454.0100,453.9900,454.0000,2700
2022-04-01 07:36:00,454.0000,454.0200,453.9800,454.0000,4450
2022-04-01 07:37:00,454.0000,454.0400,454.0000,454.0200,1745
2022-04-01 07:38:00,454.0000,454.0000,453.9500,453.9500,1407
2022-04-01 07:39:00,453.9700,454.0200,453.9700,454.0000,1883
2022-04-01 07:40:00,454.0000,454.0000,453.9800,454.0000,438
2022-04-01 07:41:00,454.0000,454.0300,454.0000,454.0200,2333
2022-04-01 07:42:00,454.0400,454.0400,454.0200,454.0400,9921
2022-04-01 07:44:00,454.0000,454.0000,454.0000,454.0000,250
2022-04-01 07:45:00,454.0000,454.0000,454.0000,454.0000,200
2022-04-01 07:46:00,454.0000,454.0000,454.0000,454.0000,43414
2022-04-01 07:47:00,454.0000,454.0000,454.0000,454.0000,44064
2022-04-01 07:48:00,454.0000,454.0900,454.0000,454.0900,24545
2022-04-01 07:49:00,454.1000,454.1000,454.1000,454.1000,1100
2022-04-01 07:50:00,454.1000,454.1000,454.1000,454.1000,799
2022-04-01 07:52:00,454.0700,454.0700,454.0600,454.0700,1100
2022-04-01 07:53:00,454.0900,454.1100,454.0800,454.0800,2002
2022-04-01 07:54:00,454.1000,454.1100,454.0600,454.0600,1777
2022-04-01 07:55:00,454.0500,454.0700,454.0400,454.0700,12243
2022-04-01 07:56:00,454.0210,454.0500,454.0210,454.0500,200
2022-04-01 07:57:00,454.0600,454.0600,454.0600,454.0600,276
2022-04-01 07:58:00,454.0300,454.0500,454.0300,454.0500,998
2022-04-01 07:59:00,454.0500,454.1300,454.0000,454.1200,7580
2022-04-01 08:00:00,453.8304,454.3304,453.8304,454.0000,38485
2022-04-01 08:01:00,454.0000,454.1500,452.9000,454.1300,53847
2022-04-01 08:02:00,454.1300,454.1300,451.9780,454.0600,13991
2022-04-01 08:03:00,454.0600,454.0600,454.0600,454.0600,2700
2022-04-01 08:04:00,453.9800,454.0600,453.9800,454.0000,9811
2022-04-01 08:05:00,454.0000,454.0400,453.9700,454.0400,3100
2022-04-01 08:06:00,454.0600,454.0600,454.0600,454.0600,602
2022-04-01 08:07:00,454.0600,454.1200,454.0600,454.1200,3478
2022-04-01 08:08:00,454.1600,454.2000,454.1400,454.1800,11465
2022-04-01 08:09:00,454.1800,454.2000,454.1704,454.2000,15935
2022-04-01 08:10:00,454.2000,454.2000,454.1900,454.1900,6293
2022-04-01 08:11:00,454.2000,454.2200,454.1900,454.2200,7775
2022-04-01 08:12:00,454.2200,454.2300,454.2000,454.2000,4705
2022-04-01 08:13:00,454.2300,454.2300,454.1900,454.1900,3120
2022-04-01 08:14:00,454.2300,454.2300,454.1400,454.1400,5428
2022-04-01 08:15:00,454.1500,454.2500,454.1500,454.2500,13944
2022-04-01 08:16:00,454.2800,454.2900,454.2500,454.2800,3810
2022-04-01 08:17:00,454.2700,454.2800,454.2500,454.2500,7450
2022-04-01 08:18:00,454.2500,454.3500,454.1900,454.2000,33673
2022-04-01 08:19:00,454.1500,454.1500,454.1100,454.1100,8074
2022-04-01 08:20:00,454.1300,454.3000,454.1200,454.2900,4357
2022-04-01 08:21:00,454.2900,454.3000,454.2500,454.3000,23282
2022-04-01 08:22:00,454.3000,454.3000,454.3000,454.3000,20279
2022-04-01 08:24:00,454.2600,454.2700,454.2500,454.2600,8659
2022-04-01 08:25:00,454.2600,454.3100,454.2000,454.2000,20151
2022-04-01 08:26:00,454.2000,454.2500,454.2000,454.2500,11042
2022-04-01 08:27:00,454.2600,454.2900,454.2300,454.2600,4150
2022-04-01 08:28:00,454.2000,454.2000,453.9800,454.0600,13143
2022-04-01 08:29:00,454.0600,454.2300,453.9800,454.2300,26140
2022-04-01 08:30:00,454.2500,454.3000,453.9000,454.1800,51284
2022-04-01 08:31:00,454.0900,454.1000,453.6500,453.7000,18661
2022-04-01 08:32:00,453.7000,454.1000,453.5900,453.6400,46075
2022-04-01 08:33:00,453.6400,453.6400,453.3600,453.4700,109232
2022-04-01 08:34:00,453.5500,453.6000,453.5000,453.5700,19032
2022-04-01 08:35:00,453.5500,453.8200,453.5500,453.7800,28760
2022-04-01 08:36:00,453.7900,453.7900,453.6200,453.6600,12505
2022-04-01 08:37:00,453.6500,453.6700,453.6100,453.6100,1900
2022-04-01 08:38:00,453.7600,453.8600,453.7600,453.7700,4450
2022-04-01 08:39:00,453.7900,453.8000,453.6500,453.7000,10797
2022-04-01 08:40:00,453.7100,453.7300,453.6800,453.6900,12934
2022-04-01 08:41:00,453.6900,453.7500,453.5500,453.5500,2380
2022-04-01 08:42:00,453.5600,453.5600,453.4100,453.4200,8786
2022-04-01 08:43:00,453.4000,453.4000,453.3300,453.3300,6725
2022-04-01 08:44:00,453.4100,453.5200,453.4000,453.4600,1585
2022-04-01 08:45:00,453.4200,453.5500,453.4200,453.5500,3300
2022-04-01 08:46:00,453.5300,453.6200,453.5100,453.6200,2399
2022-04-01 08:47:00,453.5500,453.5800,453.5500,453.5700,1471
2022-04-01 08:48:00,453.5800,453.5900,453.5600,453.5900,3597
2022-04-01 08:49:00,453.5300,453.5300,453.5100,453.5100,200
2022-04-01 08:50:00,453.4000,453.4200,453.1800,453.1800,3650
2022-04-01 08:51:00,453.1700,453.3700,453.1300,453.3700,6225
2022-04-01 08:52:00,453.3500,453.3800,453.3500,453.3700,427
2022-04-01 08:53:00,453.4100,453.4100,453.2800,453.2800,1200
2022-04-01 08:54:00,453.3000,453.3201,453.3000,453.3201,2714
2022-04-01 08:55:00,453.3200,453.3700,453.3000,453.3700,3000
2022-04-01 08:56:00,453.3700,453.3700,453.3000,453.3000,1400
2022-04-01 08:57:00,453.2400,453.2700,453.2000,453.2700,4800
2022-04-01 08:58:00,453.2700,453.3500,453.2700,453.3100,1492
2022-04-01 08:59:00,453.2600,453.2700,453.2400,453.2400,300
2022-04-01 09:00:00,453.2000,453.2800,453.1800,453.1800,5266
2022-04-01 09:01:00,453.1700,453.2500,453.1700,453.2400,7260
2022-04-01 09:02:00,453.2500,453.2500,453.0400,453.0800,5316
2022-04-01 09:03:00,453.0500,453.0900,453.0300,453.0500,46515
2022-04-01 09:04:00,453.0500,453.0600,452.7900,452.7900,8495
2022-04-01 09:05:00,452.8200,453.0200,452.8100,453.0200,10230
2022-04-01 09:06:00,453.0200,453.0600,452.9900,453.0000,2915
2022-04-01 09:07:00,452.9600,453.0900,452.9600,453.0800,13931
2022-04-01 09:08:00,453.1100,453.2100,453.1100,453.1400,3011
2022-04-01 09:09:00,453.1300,453.2500,453.1300,453.2500,1010
2022-04-01 09:10:00,453.2000,453.3000,453.2000,453.2200,3553
2022-04-01 09:11:00,453.2300,453.3000,453.2300,453.2600,1635
2022-04-01 09:12:00,453.2200,453.2300,453.1700,453.2100,5140
2022-04-01 09:13:00,453.2300,453.2900,453.2200,453.2200,2051
2022-04-01 09:14:00,453.2600,453.4400,453.2600,453.4400,7225
2022-04-01 09:15:00,453.4400,453.5100,453.4400,453.5100,16415
2022-04-01 09:16:00,453.5400,453.5800,453.5300,453.5600,5767
2022-04-01 09:17:00,453.5500,453.6100,453.5500,453.6000,21527
2022-04-01 09:18:00,453.6000,453.6900,453.5700,453.6900,23517
2022-04-01 09:19:00,453.6900,453.6900,453.6300,453.6400,9195
2022-04-01 09:20:00,453.6600,453.7100,453.6400,453.7000,17439
2022-04-01 09:21:00,453.7000,453.7000,453.5700,453.5900,22543
2022-04-01 09:22:00,453.5800,453.6500,453.5800,453.6000,9649
2022-04-01 09:23:00,453.5900,453.6000,453.5500,453.6000,8348
2022-04-01 09:24:00,453.5800,453.6100,453.4700,453.4700,3300
2022-04-01 09:25:00,453.4800,453.5500,453.4800,453.5300,5297
2022-04-01 09:26:00,453.5300,453.5400,453.4800,453.4800,3600
2022-04-01 09:27:00,453.4800,453.5400,453.4500,453.4500,6732
2022-04-01 09:28:00,453.4100,453.4300,453.3000,453.3500,14506
2022-04-01 09:29:00,453.3500,453.3600,453.2200,453.2900,58343
2022-04-01 09:30:00,453.3200,453.3400,452.8000,453.0700,532449
2022-04-01 09:31:00,453.0600,453.2600,452.8600,453.2099,249046
2022-04-01 09:32:00,453.2400,453.4600,453.1600,453.3900,190934
2022-04-01 09:33:00,453.4000,453.4100,452.8600,452.8900,241556
2022-04-01 09:34:00,452.9000,452.9000,452.6400,452.6700,207579
2022-04-01 09:35:00,452.6700,452.8300,452.4300,452.8200,231130
2022-04-01 09:36:00,452.7900,452.9700,452.7200,452.9300,166435
2022-04-01 09:37:00,452.9200,453.2300,452.7700,453.2300,251569
2022-04-01 09:38:00,453.2200,453.2400,452.9200,453.0500,177587
2022-04-01 09:39:00,453.0500,453.0500,452.5700,452.5712,221657
2022-04-01 09:40:00,452.5500,452.7000,452.3300,452.4200,184736
2022-04-01 09:41:00,452.4400,452.6300,452.3700,452.6300,134695
2022-04-01 09:42:00,452.6400,452.6900,452.3828,452.6350,85316
2022-04-01 09:43:00,452.6300,452.7600,452.3300,452.3500,102288
2022-04-01 09:44:00,452.3500,452.5000,452.2300,452.4800,202136
2022-04-01 09:45:00,452.4900,452.5100,452.2000,452.4695,197278
2022-04-01 09:46:00,452.4800,452.6800,452.3600,452.5500,112106
2022-04-01 09:47:00,452.5400,452.7800,452.5100,452.7300,128359
2022-04-01 09:48:00,452.7000,452.9400,452.6600,452.8400,187018
2022-04-01 09:49:00,452.8500,452.9182,452.6900,452.6900,141404
2022-04-01 09:50:00,452.7000,452.8200,452.5300,452.5400,137036
2022-04-01 09:51:00,452.5300,452.5400,452.0400,452.0800,198642
2022-04-01 09:52:00,452.0800,452.1500,451.7400,451.8000,230053
2022-04-01 09:53:00,451.8000,451.9000,451.6600,451.8097,220354
2022-04-01 09:54:00,451.8100,452.0100,451.8000,451.8200,172114
2022-04-01 09:55:00,451.8200,451.8800,451.6900,451.7900,171713
2022-04-01 09:56:00,451.8100,451.8800,451.6600,451.7900,124998
2022-04-01 09:57:00,451.8000,451.9100,451.6900,451.9100,138637
2022-04-01 09:58:00,451.8900,452.1000,451.7600,452.0500,129140
2022-04-01 09:59:00,452.0500,452.2900,451.9910,452.2600,189706
2022-04-01 10:00:00,452.2500,452.2500,451.8800,452.1900,266253
2022-04-01 10:01:00,452.1900,452.4199,451.9800,452.0700,317324
2022-04-01 10:02:00,452.0800,452.0850,451.8600,451.8700,178314
2022-04-01 10:03:00,451.8900,452.0700,451.5300,451.5500,261650
2022-04-01 10:04:00,451.5700,452.0300,451.5400,451.9150,167415
2022-04-01 10:05:00,451.9001,452.2800,451.8700,452.2700,179010
2022-04-01 10:06:00,452.2500,452.3100,452.0450,452.2550,115640
2022-04-01 10:07:00,452.2400,452.2800,451.8450,451.9700,158252
2022-04-01 10:08:00,451.9797,452.0750,451.8862,451.8900,84244
2022-04-01 10:09:00,451.8900,452.0700,451.8300,451.9720,117079
2022-04-01 10:10:00,452.0000,452.3400,451.9900,452.1600,161790
2022-04-01 10:11:00,452.1600,452.4000,452.0500,452.3814,139786
2022-04-01 10:12:00,452.3700,452.3800,452.2000,452.3800,207852
2022-04-01 10:13:00,452.3800,452.6000,452.3600,452.5100,180041
2022-04-01 10:14:00,452.5100,452.8100,452.4300,452.6950,234619
2022-04-01 10:15:00,452.7000,452.7000,452.1900,452.3700,303215
2022-04-01 10:16:00,452.3600,452.4500,452.2600,452.3800,96395
2022-04-01 10:17:00,452.3900,452.5769,452.3000,452.4915,68549
2022-04-01 10:18:00,452.4800,452.5300,452.0700,452.0900,108036
2022-04-01 10:19:00,452.0869,452.1400,451.6000,451.6700,167904
2022-04-01 10:20:00,451.6600,451.8505,451.3100,451.3201,226423
2022-04-01 10:21:00,451.3200,451.4200,451.0500,451.1200,167022
2022-04-01 10:22:00,451.1000,451.3100,451.0000,451.1300,342877
2022-04-01 10:23:00,451.1250,451.2100,451.0000,451.1800,153335
2022-04-01 10:24:00,451.1800,451.2300,451.0000,451.1200,129346
2022-04-01 10:25:00,451.1200,451.2900,451.0000,451.0500,220167
2022-04-01 10:26:00,451.0300,451.2000,450.8300,450.8400,167254
2022-04-01 10:27:00,450.8500,451.1300,450.8000,451.1300,149982
2022-04-01 10:28:00,451.1400,451.2600,450.8500,450.8900,120337
2022-04-01 10:29:00,450.8800,451.1000,450.8800,451.1000,102357
2022-04-01 10:30:00,451.0700,451.3300,451.0301,451.2200,166656
2022-04-01 10:31:00,451.2300,451.4000,451.2300,451.3100,233791
2022-04-01 10:32:00,451.3100,451.3900,451.2550,451.3701,125009
2022-04-01 10:33:00,451.3800,451.4200,451.1800,451.3300,122841
2022-04-01 10:34:00,451.3500,451.5300,451.2448,451.4800,106633
2022-04-01 10:35:00,451.4900,451.6400,451.4750,451.6000,218467
2022-04-01 10:36:00,451.5900,451.7100,451.4600,451.4700,103057
2022-04-01 10:37:00,451.4600,451.6200,451.3900,451.4900,95405
2022-04-01 10:38:00,451.4900,451.5850,451.3600,451.3700,115986
2022-04-01 10:39:00,451.3699,451.4000,451.1400,451.2100,143375
2022-04-01 10:40:00,451.2200,451.3800,451.1803,451.1803,86474
2022-04-01 10:41:00,451.1600,451.2300,450.8000,450.8900,148341
2022-04-01 10:42:00,450.8800,451.3200,450.8600,451.2200,129514
2022-04-01 10:43:00,451.2000,451.4200,451.2000,451.3700,118713
2022-04-01 10:44:00,451.3600,451.4200,451.1734,451.3286,64453
2022-04-01 10:45:00,451.3300,451.5399,451.2944,451.4900,101724
2022-04-01 10:46:00,451.4800,451.7100,451.4700,451.6400,102201
2022-04-01 10:47:00,451.6500,451.8100,451.6200,451.7500,238691
2022-04-01 10:48:00,451.7400,451.9700,451.7050,451.7200,144363
2022-04-01 10:49:00,451.7000,451.7400,451.5100,451.7000,79598
2022-04-01 10:50:00,451.6950,451.7700,451.5900,451.6900,83541
2022-04-01 10:51:00,451.6800,452.1150,451.6300,451.9872,125191
2022-04-01 10:52:00,451.9850,452.1700,451.9500,452.1400,195580
2022-04-01 10:53:00,452.1500,452.2200,452.0500,452.1700,104607
2022-04-01 10:54:00,452.1600,452.2300,452.0600,452.2000,113381
2022-04-01 10:55:00,452.2100,452.3078,452.0100,452.0100,167071
2022-04-01 10:56:00,452.0200,452.0900,451.9400,451.9900,98037
2022-04-01 10:57:00,451.9900,452.1700,451.9100,451.9900,73837
2022-04-01 10:58:00,451.9800,452.1400,451.9300,452.0600,82606
2022-04-01 10:59:00,452.0600,452.1800,451.8400,451.9900,138758
2022-04-01 11:00:00,451.9850,452.0000,451.8500,451.9250,97773
2022-04-01 11:01:00,451.9100,451.9300,451.8050,451.8999,74234
2022-04-01 11:02:00,451.8900,451.9400,451.7300,451.9350,90118
2022-04-01 11:03:00,451.9100,452.0700,451.8800,451.9250,124975
2022-04-01 11:04:00,451.9100,451.9500,451.7400,451.9100,87236
2022-04-01 11:05:00,451.8800,452.0100,451.7100,452.0093,73631
2022-04-01 11:06:00,452.0000,452.0700,451.8500,451.9200,83558
2022-04-01 11:07:00,451.9300,452.0700,451.7200,451.9099,58793
2022-04-01 11:08:00,451.9100,452.3200,451.9100,452.2900,109882
2022-04-01 11:09:00,452.2811,452.4300,452.2700,452.2900,115726
2022-04-01 11:10:00,452.2800,452.3300,452.1500,452.2550,51789
2022-04-01 11:11:00,452.2700,452.3896,452.1800,452.3801,160990
2022-04-01 11:12:00,452.3850,452.4200,452.0500,452.1000,81996
2022-04-01 11:13:00,452.1300,452.1400,451.8129,451.8200,97176
2022-04-01 11:14:00,451.8300,451.9300,451.7300,451.8565,66357
2022-04-01 11:15:00,451.8401,451.8600,451.6100,451.8600,89822
2022-04-01 11:16:00,451.8600,451.9300,451.7700,451.9150,52203
2022-04-01 11:17:00,451.9200,452.0300,451.8800,451.9200,55920
2022-04-01 11:18:00,451.9200,452.0300,451.7900,451.8100,71089
2022-04-01 11:19:00,451.8100,452.0200,451.7900,451.9100,52804
2022-04-01 11:20:00,451.8900,452.1500,451.8500,452.0799,83307
2022-04-01 11:21:00,452.0500,452.2600,451.9500,452.1714,80659
2022-04-01 11:22:00,452.1700,452.2300,451.9800,452.0600,77634
2022-04-01 11:23:00,452.0500,452.0615,451.7600,451.7800,77674
2022-04-01 11:24:00,451.7700,452.0400,451.7100,451.9700,81145
2022-04-01 11:25:00,451.9800,452.0700,451.9200,452.0400,70016
2022-04-01 11:26:00,452.0400,452.1000,451.7450,451.7600,85664
2022-04-01 11:27:00,451.7500,451.8000,451.5650,451.7195,80534
2022-04-01 11:28:00,451.7300,451.8200,451.6800,451.7800,62996
2022-04-01 11:29:00,451.7900,451.8200,451.6600,451.6950,51185
2022-04-01 11:30:00,451.6900,451.7500,451.4000,451.4400,113910
2022-04-01 11:31:00,451.4350,451.7000,451.3900,451.5000,89594
2022-04-01 11:32:00,451.5100,451.5400,451.3300,451.5100,79210
2022-04-01 11:33:00,451.5000,451.5400,451.2400,451.4300,131343
2022-04-01 11:34:00,451.4350,451.5600,451.3300,451.3699,139425
2022-04-01 11:35:00,451.3600,451.3800,450.9600,451.0500,172324
2022-04-01 11:36:00,451.0400,451.0500,450.9200,450.9800,112341
2022-04-01 11:37:00,450.9800,450.9800,450.6900,450.8500,157959
2022-04-01 11:38:00,450.8400,451.0200,450.7200,450.7700,166809
2022-04-01 11:39:00,450.7650,450.9450,450.7294,450.8800,128017
2022-04-01 11:40:00,450.8819,450.8900,450.5000,450.6000,165958
2022-04-01 11:41:00,450.6000,450.7700,450.5500,450.7200,94041
2022-04-01 11:42:00,450.7000,450.7500,450.5200,450.5400,97524
2022-04-01 11:43:00,450.5248,450.5300,450.3600,450.4800,163231
